Transaction_ID,Customer_ID,Date,Time,Store_ID,Store_Name,Product_ID,Product_Name,Category,Price,Quantity,Total Amount,Sex,Join_Date,Date_of_Birth
T-27344,1938,2022-01-21,18:55:20,S-100,中野店,P-022,酒V,アルコール,1126,4,4504,Men,2022-01-23,1970-01-18
T-27341,2153,2022-01-21,20:29:09,S-100,中野店,P-017,酒Q,アルコール,729,4,2916,Men,2022-09-23,1970-07-28
T-2532,5891,2022-01-21,13:41:46,S-100,中野店,P-019,酒S,アルコール,1053,3,3159,Women,2022-04-17,1980-03-03
T-1871,723,2022-01-21,14:56:36,S-100,中野店,P-022,酒V,アルコール,1421,1,1421,Women,2022-07-02,1980-02-21
T-15948,5868,2022-01-21,12:58:52,S-100,中野店,P-023,酒W,アルコール,631,2,1262,Women,2022-04-07,1980-02-04
T-23005,3762,2022-01-21,12:28:51,S-100,中野店,P-016,酒P,アルコール,1367,5,6835,Men,2022-12-17,2000-06-10
T-23798,7279,2022-01-21,12:06:37,S-100,中野店,P-015,酒O,アルコール,1778,5,8890,Men,2022-05-04,1990-08-08
T-9819,5253,2022-01-21,19:12:24,S-100,中野店,P-011,酒K,アルコール,910,1,910,Women,2022-11-01,1990-02-15
T-18340,5368,2022-01-21,14:36:20,S-100,中野店,P-001,酒A,アルコール,324,1,324,Women,2023-05-05,1990-09-25
T-19531,5815,2022-01-21,20:05:12,S-100,中野店,P-010,酒J,アルコール,1228,3,3684,Women,2022-06-13,1980-03-12
T-5413,2133,2022-01-21,12:34:55,S-100,中野店,P-024,酒X,アルコール,1401,3,4203,Women,2022-08-04,1980-02-22
T-16872,5311,2022-01-21,12:33:38,S-100,中野店,P-010,酒J,アルコール,914,2,1828,Women,2022-12-28,2000-11-13
T-19076,7774,2022-01-21,19:49:22,S-100,中野店,P-017,酒Q,アルコール,939,1,939,Women,2022-09-14,1990-02-13
T-9402,9242,2022-01-21,16:05:41,S-100,中野店,P-018,酒R,アルコール,1072,4,4288,Men,2023-03-22,1990-06-17
T-25698,2024,2022-01-21,11:48:44,S-100,中野店,P-002,酒B,アルコール,1584,5,7920,Women,2023-10-13,1990-05-02
T-2912,9576,2022-01-21,12:53:45,S-100,中野店,P-010,酒J,アルコール,1102,4,4408,Women,2023-05-10,1990-11-26
T-10531,1580,2022-01-21,20:04:05,S-100,中野店,P-019,酒S,アルコール,202,2,404,Women,2022-01-16,1970-06-12
T-29010,9258,2022-01-21,11:05:59,S-100,中野店,P-001,酒A,アルコール,611,4,2444,Women,2022-01-15,2000-06-22
T-11134,512,2022-01-21,18:07:02,S-100,中野店,P-002,酒B,アルコール,1661,3,4983,Men,2022-06-09,1990-07-25
T-25017,1391,2022-01-21,15:09:18,S-100,中野店,P-013,酒M,アルコール,1161,4,4644,Men,2022-03-27,1980-10-05
T-5277,4660,2022-01-21,16:03:55,S-100,中野店,P-019,酒S,アルコール,1251,5,6255,Men,2022-11-02,1980-10-01
T-19088,4891,2022-01-21,16:32:20,S-100,中野店,P-010,酒J,アルコール,171,4,684,Men,2023-01-01,1990-09-10
T-29057,9956,2022-01-21,15:28:12,S-100,中野店,P-005,酒E,アルコール,477,1,477,Men,2022-03-08,1980-06-11
T-14632,198,2022-01-21,14:16:13,S-100,中野店,P-017,酒Q,アルコール,1758,3,5274,Women,2022-12-10,1980-12-19
T-3300,4828,2022-01-22,15:00:11,S-100,中野店,P-018,酒R,アルコール,1246,5,6230,Men,2023-12-26,1980-01-03
T-4804,1414,2022-01-22,17:46:38,S-100,中野店,P-019,酒S,アルコール,121,2,242,Women,2022-10-25,1990-05-02
T-22173,1475,2022-01-22,20:29:44,S-100,中野店,P-018,酒R,アルコール,1841,5,9205,Women,2022-08-01,1980-11-15
T-14684,4905,2022-01-22,13:31:17,S-100,中野店,P-022,酒V,アルコール,1777,2,3554,Men,2022-04-04,1990-11-12
T-15011,6801,2022-01-22,14:22:34,S-100,中野店,P-012,酒L,アルコール,906,4,3624,Men,2023-04-19,1970-08-22
T-28216,5222,2022-01-22,17:05:17,S-100,中野店,P-013,酒M,アルコール,1329,3,3987,Men,2022-12-13,1980-07-24
T-22567,2575,2022-01-22,11:23:40,S-100,中野店,P-014,酒N,アルコール,1606,3,4818,Men,2022-09-21,1990-08-12
T-1274,8248,2022-01-22,15:58:20,S-100,中野店,P-019,酒S,アルコール,1981,4,7924,Men,2022-08-05,1990-02-04
T-17706,4438,2022-01-22,20:23:17,S-100,中野店,P-023,酒W,アルコール,774,3,2322,Men,2023-09-02,1980-06-05
T-29,7154,2022-01-22,20:04:46,S-100,中野店,P-014,酒N,アルコール,1711,5,8555,Women,2022-06-25,2000-11-17
T-13629,2541,2022-01-22,18:39:28,S-100,中野店,P-002,酒B,アルコール,521,4,2084,Women,2023-09-23,1980-04-08
T-1361,9206,2022-01-22,16:01:54,S-100,中野店,P-013,酒M,アルコール,679,5,3395,Women,2022-01-18,1980-05-18
T-24250,1850,2022-01-22,14:40:10,S-100,中野店,P-004,酒D,アルコール,1025,5,5125,Women,2022-08-06,1990-01-26
T-11982,8391,2022-01-22,13:07:19,S-100,中野店,P-017,酒Q,アルコール,521,4,2084,Men,2023-10-09,1990-09-17
T-13665,2419,2022-01-22,20:55:18,S-100,中野店,P-023,酒W,アルコール,1904,2,3808,Women,2022-05-07,1990-03-18
T-11717,2655,2022-01-22,16:35:49,S-100,中野店,P-023,酒W,アルコール,261,1,261,Women,2022-03-14,1970-10-15
T-25094,6916,2022-01-22,16:18:22,S-100,中野店,P-007,酒G,アルコール,595,4,2380,Women,2022-11-11,2000-08-06
T-9946,7222,2022-01-22,16:35:10,S-100,中野店,P-020,酒T,アルコール,1343,2,2686,Women,2022-09-27,1990-05-16
T-9764,7724,2022-01-22,18:44:55,S-100,中野店,P-011,酒K,アルコール,966,5,4830,Men,2022-06-15,2000-01-23
T-14913,6581,2022-01-22,18:41:54,S-100,中野店,P-010,酒J,アルコール,1529,4,6116,Men,2022-01-23,1990-08-21
T-25972,6740,2022-01-22,13:54:08,S-100,中野店,P-002,酒B,アルコール,335,3,1005,Men,2023-06-10,1980-11-12
T-8155,9203,2022-01-22,12:54:24,S-100,中野店,P-021,酒U,アルコール,536,4,2144,Women,2022-05-12,1970-11-15
T-1790,3263,2022-01-22,14:34:48,S-100,中野店,P-013,酒M,アルコール,1422,3,4266,Men,2022-09-22,1980-02-11
T-24151,8397,2022-01-22,18:23:45,S-100,中野店,P-023,酒W,アルコール,1449,4,5796,Men,2022-04-24,1990-01-03
T-16331,1241,2022-01-22,18:24:17,S-100,中野店,P-016,酒P,アルコール,1873,2,3746,Women,2022-12-08,1980-05-13
T-6014,9019,2022-01-22,14:57:54,S-100,中野店,P-016,酒P,アルコール,370,3,1110,Women,2022-09-05,1990-08-18
T-16433,8972,2022-01-22,13:22:55,S-100,中野店,P-023,酒W,アルコール,1659,5,8295,Women,2022-10-13,1970-05-21
T-21094,5076,2022-01-22,12:21:29,S-100,中野店,P-023,酒W,アルコール,853,1,853,Men,2022-07-28,1990-03-05
T-18440,1978,2022-01-22,16:45:14,S-100,中野店,P-019,酒S,アルコール,1940,3,5820,Women,2022-06-15,1970-02-09
T-23718,7676,2022-01-22,19:51:25,S-100,中野店,P-010,酒J,アルコール,1655,3,4965,Women,2023-01-05,1980-09-13
T-18169,7101,2022-01-22,13:22:54,S-100,中野店,P-006,酒F,アルコール,671,4,2684,Men,2022-05-08,1980-08-23
T-776,8929,2022-01-22,19:54:24,S-100,中野店,P-009,酒I,アルコール,803,5,4015,Women,2022-03-03,2000-11-08
T-5625,6131,2022-01-22,17:15:45,S-100,中野店,P-013,酒M,アルコール,190,5,950,Men,2022-06-17,1990-09-04
T-26931,6557,2022-01-22,12:54:48,S-100,中野店,P-001,酒A,アルコール,1243,2,2486,Women,2022-08-21,1990-08-10
T-7678,4562,2022-01-22,12:05:30,S-100,中野店,P-020,酒T,アルコール,1299,3,3897,Women,2022-05-02,1990-04-03
T-15519,2753,2022-01-22,15:35:24,S-100,中野店,P-006,酒F,アルコール,1382,3,4146,Men,2022-01-17,1980-02-05
T-23864,153,2022-01-22,15:04:41,S-100,中野店,P-008,酒H,アルコール,1329,1,1329,Men,2022-03-18,1990-03-16
T-22151,2504,2022-01-22,15:58:44,S-100,中野店,P-002,酒B,アルコール,1068,1,1068,Men,2023-07-09,1990-05-21
T-7147,2052,2022-01-22,13:36:53,S-100,中野店,P-003,酒C,アルコール,1775,5,8875,Women,2022-08-09,1990-08-27
T-25225,6254,2022-01-22,15:43:32,S-100,中野店,P-002,酒B,アルコール,1848,5,9240,Women,2022-05-02,1990-05-16
T-25200,6584,2022-01-22,12:06:58,S-100,中野店,P-018,酒R,アルコール,259,5,1295,Women,2022-07-10,1990-05-22
T-16344,4999,2022-01-22,18:00:56,S-100,中野店,P-022,酒V,アルコール,209,1,209,Women,2022-12-01,1980-02-04
T-16606,3034,2022-01-22,11:56:44,S-100,中野店,P-020,酒T,アルコール,1760,1,1760,Women,2022-05-19,1990-05-26
T-20690,7259,2022-01-22,15:36:19,S-100,中野店,P-016,酒P,アルコール,1226,4,4904,Men,2022-02-27,1990-08-01
T-26024,1507,2022-01-22,19:11:27,S-100,中野店,P-021,酒U,アルコール,1424,3,4272,Women,2022-12-13,1990-07-16
T-22499,9712,2022-01-22,13:47:08,S-100,中野店,P-004,酒D,アルコール,1009,3,3027,Women,2022-06-09,1990-11-11
T-25801,6533,2022-01-22,12:55:47,S-100,中野店,P-018,酒R,アルコール,693,1,693,Men,2022-07-09,1990-05-15
T-3133,4029,2022-01-22,16:44:39,S-100,中野店,P-004,酒D,アルコール,458,1,458,Men,2022-12-02,1990-03-09
T-3958,5959,2022-01-23,15:37:06,S-100,中野店,P-019,酒S,アルコール,1366,1,1366,Men,2023-10-26,1990-10-20
T-22235,7475,2022-01-23,15:57:05,S-100,中野店,P-008,酒H,アルコール,730,4,2920,Men,2022-08-04,1990-02-12
T-515,5363,2022-01-23,11:58:15,S-100,中野店,P-019,酒S,アルコール,1146,3,3438,Women,2023-08-14,1990-04-17
T-4037,9066,2022-01-23,16:40:59,S-100,中野店,P-018,酒R,アルコール,793,3,2379,Women,2022-02-22,1980-09-09
T-24397,4294,2022-01-23,19:23:45,S-100,中野店,P-014,酒N,アルコール,1888,2,3776,Men,2022-08-26,1990-02-12
T-18463,5492,2022-01-23,13:16:36,S-100,中野店,P-014,酒N,アルコール,606,1,606,Men,2022-11-05,1980-06-19
T-17905,2931,2022-01-23,17:25:24,S-100,中野店,P-023,酒W,アルコール,1748,1,1748,Men,2022-05-15,1980-02-12
T-22758,3222,2022-01-23,11:22:01,S-100,中野店,P-002,酒B,アルコール,1107,3,3321,Women,2022-07-01,1980-10-08
T-19746,437,2022-01-23,15:52:09,S-100,中野店,P-015,酒O,アルコール,1801,2,3602,Men,2022-11-15,1990-06-04
T-15523,6016,2022-01-23,19:16:54,S-100,中野店,P-018,酒R,アルコール,852,5,4260,Men,2022-10-13,1980-04-15
T-28910,4081,2022-01-23,18:47:31,S-100,中野店,P-010,酒J,アルコール,213,4,852,Women,2023-11-05,1990-12-16
T-16027,309,2022-01-23,12:14:12,S-100,中野店,P-013,酒M,アルコール,1938,5,9690,Men,2022-05-23,1980-03-28
T-185,6136,2022-01-23,17:19:52,S-100,中野店,P-003,酒C,アルコール,1513,1,1513,Women,2023-05-12,1990-12-13
T-6186,6172,2022-01-23,14:59:36,S-100,中野店,P-008,酒H,アルコール,519,2,1038,Men,2022-02-25,1970-05-28
T-21021,590,2022-01-23,18:48:19,S-100,中野店,P-009,酒I,アルコール,1515,3,4545,Women,2022-01-08,1970-05-19
T-29934,1433,2022-01-23,20:23:03,S-100,中野店,P-013,酒M,アルコール,695,4,2780,Men,2022-06-10,1980-09-05
T-25645,2157,2022-01-23,19:58:53,S-100,中野店,P-010,酒J,アルコール,598,1,598,Men,2022-07-02,1980-01-14
T-20087,208,2022-01-23,12:23:24,S-100,中野店,P-003,酒C,アルコール,104,3,312,Women,2023-11-14,2000-07-12
T-11159,3801,2022-01-23,14:37:56,S-100,中野店,P-017,酒Q,アルコール,1103,5,5515,Men,2022-09-08,1990-04-26
T-22166,5228,2022-01-23,20:22:37,S-100,中野店,P-014,酒N,アルコール,1605,3,4815,Women,2022-04-17,1980-04-25
T-3716,7233,2022-01-23,19:46:17,S-100,中野店,P-012,酒L,アルコール,874,4,3496,Men,2023-03-22,1980-07-10
T-17299,4900,2022-01-23,18:38:27,S-100,中野店,P-001,酒A,アルコール,1817,3,5451,Men,2022-11-18,1980-02-15
T-1779,4977,2022-01-23,16:56:05,S-100,中野店,P-011,酒K,アルコール,1954,3,5862,Women,2022-09-01,1990-04-14
T-215,9632,2022-01-23,12:14:53,S-100,中野店,P-003,酒C,アルコール,1283,5,6415,Women,2022-04-26,1980-12-18
T-18069,4945,2022-01-23,19:47:56,S-100,中野店,P-020,酒T,アルコール,133,1,133,Men,2023-05-26,1990-02-18
T-8873,554,2022-01-23,20:32:19,S-100,中野店,P-010,酒J,アルコール,554,1,554,Men,2023-08-11,1990-01-15
T-20900,4901,2022-01-23,11:27:38,S-100,中野店,P-024,酒X,アルコール,168,1,168,Women,2022-12-05,1990-01-14
T-25142,936,2022-01-23,14:34:48,S-100,中野店,P-024,酒X,アルコール,1412,5,7060,Men,2022-09-05,1990-11-19
T-2975,2255,2022-01-23,12:53:02,S-100,中野店,P-013,酒M,アルコール,1198,4,4792,Men,2022-12-01,1970-12-03
T-24268,188,2022-01-23,18:04:18,S-100,中野店,P-020,酒T,アルコール,575,5,2875,Women,2023-11-21,1990-01-02
T-4710,6106,2022-01-23,11:00:29,S-100,中野店,P-001,酒A,アルコール,216,3,648,Women,2022-11-23,1990-01-07
T-24090,7683,2022-01-23,15:45:29,S-100,中野店,P-006,酒F,アルコール,950,3,2850,Women,2022-04-03,1980-11-10
T-320,2259,2022-01-23,19:17:31,S-100,中野店,P-008,酒H,アルコール,1022,2,2044,Women,2022-01-25,1990-04-10
T-24148,3483,2022-01-23,14:51:38,S-100,中野店,P-015,酒O,アルコール,170,2,340,Women,2023-01-19,1990-04-25
T-25927,1071,2022-01-23,15:38:50,S-100,中野店,P-020,酒T,アルコール,765,4,3060,Men,2022-03-11,1980-12-06
T-21339,3220,2022-01-23,18:22:42,S-100,中野店,P-021,酒U,アルコール,1457,5,7285,Women,2022-02-27,2000-09-06
T-11587,6519,2022-01-24,18:42:11,S-100,中野店,P-012,酒L,アルコール,897,2,1794,Women,2022-07-09,1990-01-16
T-19423,3296,2022-01-24,20:09:11,S-100,中野店,P-003,酒C,アルコール,1583,5,7915,Men,2022-09-28,1990-12-24
T-27677,790,2022-01-24,12:17:01,S-100,中野店,P-008,酒H,アルコール,1884,5,9420,Men,2022-11-18,1990-12-25
T-27333,7402,2022-01-24,13:26:35,S-100,中野店,P-020,酒T,アルコール,1321,2,2642,Women,2022-09-14,1990-02-08
T-9002,452,2022-01-24,13:28:05,S-100,中野店,P-014,酒N,アルコール,1845,4,7380,Men,2022-12-16,1990-08-14
T-18580,4927,2022-01-24,20:54:52,S-100,中野店,P-018,酒R,アルコール,465,4,1860,Men,2022-07-21,1990-12-26
T-6815,5481,2022-01-24,16:01:58,S-100,中野店,P-007,酒G,アルコール,838,3,2514,Women,2022-07-13,1990-09-19
T-20528,118,2022-01-24,11:46:17,S-100,中野店,P-018,酒R,アルコール,1464,3,4392,Women,2022-04-13,1980-10-27
T-29676,7898,2022-01-24,12:20:54,S-100,中野店,P-015,酒O,アルコール,1921,4,7684,Women,2023-03-09,1980-10-04
T-29857,6111,2022-01-24,19:42:05,S-100,中野店,P-022,酒V,アルコール,1091,3,3273,Women,2022-08-02,1980-09-27
T-14847,2045,2022-01-24,13:14:15,S-100,中野店,P-001,酒A,アルコール,1864,5,9320,Men,2022-08-04,1990-03-11
T-14262,1094,2022-01-24,19:36:19,S-100,中野店,P-010,酒J,アルコール,1200,1,1200,Men,2023-03-03,1990-02-12
T-20002,7408,2022-01-24,15:34:57,S-100,中野店,P-016,酒P,アルコール,1298,3,3894,Men,2022-12-22,1970-03-17
T-3778,4044,2022-01-24,19:22:41,S-100,中野店,P-012,酒L,アルコール,459,4,1836,Men,2022-12-28,1970-05-25
T-16349,9268,2022-01-24,13:37:42,S-100,中野店,P-013,酒M,アルコール,721,1,721,Men,2023-11-07,1980-07-21
T-26134,4455,2022-01-24,11:49:26,S-100,中野店,P-006,酒F,アルコール,1250,3,3750,Women,2022-10-17,1980-03-27
T-27971,8048,2022-01-24,19:50:40,S-100,中野店,P-012,酒L,アルコール,770,1,770,Women,2022-10-11,1980-06-22
T-10733,759,2022-01-24,16:41:24,S-100,中野店,P-005,酒E,アルコール,1808,2,3616,Men,2022-09-21,1990-08-03
T-29658,9723,2022-01-24,17:38:56,S-100,中野店,P-010,酒J,アルコール,1039,4,4156,Women,2022-03-06,1970-10-09
T-24913,4072,2022-01-24,17:48:43,S-100,中野店,P-013,酒M,アルコール,823,2,1646,Men,2023-11-01,1990-09-11
T-4551,2667,2022-01-24,12:54:28,S-100,中野店,P-018,酒R,アルコール,558,1,558,Women,2022-10-03,1990-05-03
T-12560,9935,2022-01-24,13:09:11,S-100,中野店,P-005,酒E,アルコール,1128,4,4512,Women,2022-08-14,1970-06-10
T-8099,9253,2022-01-24,20:12:10,S-100,中野店,P-020,酒T,アルコール,1699,5,8495,Men,2023-07-02,1970-02-02
T-21898,1501,2022-01-24,20:54:28,S-100,中野店,P-004,酒D,アルコール,1432,3,4296,Men,2022-11-20,1990-07-03
T-5229,4611,2022-01-24,13:09:53,S-100,中野店,P-024,酒X,アルコール,887,1,887,Women,2022-03-04,2000-08-05
T-27488,9518,2022-01-24,18:46:10,S-100,中野店,P-010,酒J,アルコール,1695,5,8475,Men,2022-07-05,1990-09-07
T-1618,6648,2022-01-24,11:22:43,S-100,中野店,P-010,酒J,アルコール,1978,2,3956,Women,2022-07-06,1980-04-07
T-2669,6840,2022-01-24,20:48:05,S-100,中野店,P-002,酒B,アルコール,665,3,1995,Women,2022-10-08,1980-05-07
T-1384,3862,2022-01-24,12:56:38,S-100,中野店,P-009,酒I,アルコール,444,3,1332,Women,2022-08-10,1980-10-02
T-4087,2423,2022-01-24,14:59:54,S-100,中野店,P-020,酒T,アルコール,1230,5,6150,Men,2022-03-15,1980-04-28
T-12948,710,2022-01-24,14:03:21,S-100,中野店,P-007,酒G,アルコール,235,3,705,Women,2022-03-07,1990-11-21
T-18056,5721,2022-01-24,14:06:53,S-100,中野店,P-003,酒C,アルコール,1075,2,2150,Women,2023-06-19,2000-09-18
T-14034,8332,2022-01-24,20:28:56,S-100,中野店,P-001,酒A,アルコール,944,5,4720,Women,2022-02-02,1990-02-11
T-28044,3547,2022-01-24,15:44:33,S-100,中野店,P-007,酒G,アルコール,791,1,791,Women,2022-04-23,1990-07-05
T-10352,3231,2022-01-24,12:33:25,S-100,中野店,P-022,酒V,アルコール,1339,3,4017,Men,2022-03-16,1990-05-14
T-20581,9932,2022-01-24,18:43:52,S-100,中野店,P-021,酒U,アルコール,516,5,2580,Women,2023-03-05,1990-09-25
T-10994,2321,2022-01-24,20:55:27,S-100,中野店,P-023,酒W,アルコール,259,1,259,Men,2022-11-09,1970-10-01
T-17528,5651,2022-01-24,17:42:49,S-100,中野店,P-003,酒C,アルコール,1375,5,6875,Women,2022-09-22,1980-07-05
T-1237,731,2022-01-24,16:05:16,S-100,中野店,P-011,酒K,アルコール,1011,4,4044,Women,2023-09-20,2000-12-07
T-4613,6909,2022-01-24,13:39:48,S-100,中野店,P-004,酒D,アルコール,1797,2,3594,Men,2022-03-02,1980-06-17
T-21133,9983,2022-01-24,11:08:46,S-100,中野店,P-024,酒X,アルコール,343,4,1372,Women,2022-04-15,1990-08-23
T-21397,6651,2022-01-24,17:14:40,S-100,中野店,P-002,酒B,アルコール,399,4,1596,Men,2022-06-11,1970-09-03
T-23590,6713,2022-01-24,19:03:38,S-100,中野店,P-018,酒R,アルコール,1298,5,6490,Men,2022-08-06,1970-10-04
T-21154,2752,2022-01-24,17:56:28,S-100,中野店,P-006,酒F,アルコール,401,5,2005,Women,2022-10-09,1980-11-14
T-9936,341,2022-01-24,17:00:53,S-100,中野店,P-013,酒M,アルコール,1830,5,9150,Women,2022-06-12,1970-10-28
T-9221,127,2022-01-25,16:42:59,S-100,中野店,P-018,酒R,アルコール,293,5,1465,Men,2023-11-23,1990-06-10
T-15543,2887,2022-01-25,12:14:17,S-100,中野店,P-021,酒U,アルコール,1449,2,2898,Women,2023-01-03,1970-08-27
T-28944,8647,2022-01-25,14:29:40,S-100,中野店,P-017,酒Q,アルコール,1325,3,3975,Men,2022-04-28,1990-05-11
T-15540,6846,2022-01-25,13:34:05,S-100,中野店,P-021,酒U,アルコール,115,5,575,Women,2023-09-24,1990-01-24
T-28387,193,2022-01-25,20:35:22,S-100,中野店,P-019,酒S,アルコール,354,4,1416,Women,2022-07-24,1980-11-27
T-6858,8999,2022-01-25,17:03:14,S-100,中野店,P-009,酒I,アルコール,1411,4,5644,Women,2023-11-13,1990-02-28
T-19974,9350,2022-01-25,17:53:43,S-100,中野店,P-020,酒T,アルコール,1502,2,3004,Women,2022-12-24,1980-01-15
T-23799,7913,2022-01-25,20:07:31,S-100,中野店,P-003,酒C,アルコール,1467,1,1467,Men,2022-06-15,1970-05-27
T-14560,5998,2022-01-25,15:35:19,S-100,中野店,P-005,酒E,アルコール,348,2,696,Women,2023-11-22,1990-08-21
T-23675,5394,2022-01-25,14:04:59,S-100,中野店,P-002,酒B,アルコール,101,4,404,Women,2022-01-05,1990-03-05
T-8335,9870,2022-01-25,17:15:30,S-100,中野店,P-009,酒I,アルコール,1527,4,6108,Men,2022-01-28,1980-06-25
T-24962,7195,2022-01-25,16:36:05,S-100,中野店,P-018,酒R,アルコール,1161,3,3483,Men,2022-10-03,1970-04-01
T-29569,4049,2022-01-25,18:01:16,S-100,中野店,P-002,酒B,アルコール,1761,5,8805,Women,2023-02-06,1990-12-10
T-13412,8654,2022-01-25,15:00:23,S-100,中野店,P-023,酒W,アルコール,711,4,2844,Men,2022-07-26,1990-04-07
T-23810,1578,2022-01-25,18:07:36,S-100,中野店,P-021,酒U,アルコール,1913,2,3826,Women,2022-01-27,1990-10-02
T-18101,9099,2022-01-25,20:42:45,S-100,中野店,P-002,酒B,アルコール,635,1,635,Men,2023-04-05,1990-06-04
T-9551,3374,2022-01-25,13:31:47,S-100,中野店,P-009,酒I,アルコール,1928,2,3856,Men,2023-05-04,1990-08-06
T-26639,1976,2022-01-25,15:18:44,S-100,中野店,P-017,酒Q,アルコール,171,1,171,Women,2023-02-18,1990-12-10
T-2328,4726,2022-01-25,12:01:03,S-100,中野店,P-003,酒C,アルコール,1947,4,7788,Women,2022-10-22,1990-07-07
T-455,197,2022-01-25,14:53:46,S-100,中野店,P-020,酒T,アルコール,540,4,2160,Women,2023-06-19,1990-10-05
T-9003,5911,2022-01-25,19:57:13,S-100,中野店,P-005,酒E,アルコール,1820,3,5460,Women,2022-10-06,1990-02-25
T-29746,3131,2022-01-25,16:44:16,S-100,中野店,P-001,酒A,アルコール,285,1,285,Men,2022-04-15,1980-01-24
T-8840,1712,2022-01-25,15:46:21,S-100,中野店,P-022,酒V,アルコール,1086,5,5430,Men,2023-04-27,2000-01-27
T-8974,4472,2022-01-25,15:16:17,S-100,中野店,P-003,酒C,アルコール,779,4,3116,Women,2022-09-17,1980-01-27
T-5986,6288,2022-01-25,18:58:02,S-100,中野店,P-001,酒A,アルコール,1238,4,4952,Women,2022-10-10,1990-06-21
T-18215,748,2022-01-25,15:13:09,S-100,中野店,P-007,酒G,アルコール,118,1,118,Women,2023-03-17,1990-05-27
T-9349,3117,2022-01-25,20:06:55,S-100,中野店,P-016,酒P,アルコール,948,4,3792,Women,2022-08-27,1980-06-11
T-6378,4713,2022-01-25,17:39:18,S-100,中野店,P-023,酒W,アルコール,1649,4,6596,Women,2022-03-01,1990-09-15
T-17748,3721,2022-01-25,15:47:10,S-100,中野店,P-002,酒B,アルコール,127,1,127,Women,2023-10-04,1990-10-24
T-18387,1434,2022-01-25,15:58:18,S-100,中野店,P-003,酒C,アルコール,1705,4,6820,Women,2022-05-06,1990-12-13
T-16986,5135,2022-01-25,13:43:20,S-100,中野店,P-005,酒E,アルコール,1618,2,3236,Women,2022-01-01,1990-02-25
T-8215,4653,2022-01-25,18:46:03,S-100,中野店,P-003,酒C,アルコール,1692,3,5076,Men,2022-06-06,1970-10-15
